,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,datetime
3547,2012-02-09T04:14:46.800Z,40.9531667,-125.2693333,11.742,2.75,md,53.0,259.0,0.8541,0.26,nc,nc71726885,2017-01-27T02:12:10.818Z,"92 km WNW of Indianola, California",earthquake,2.7,7.02,0.184,42.0,reviewed,nc,nc,2012-02-09 04:14:46.800000+00:00
3548,2012-02-08T18:04:49.240Z,40.826,-124.449,16.81,2.53,md,41.0,214.0,0.318,0.19,nc,nc71726650,2017-01-27T02:09:11.090Z,"22 km W of Samoa, California",earthquake,0.66,0.45,0.135,33.0,reviewed,nc,nc,2012-02-08 18:04:49.240000+00:00
3549,2012-02-07T19:22:49.630Z,43.315,-126.794,10.0,3.4,ml,58.0,194.0,,1.02,us,usp000jenb,2014-11-07T01:46:59.024Z,"195 km W of Bandon, Oregon",earthquake,,,,,reviewed,us,us,2012-02-07 19:22:49.630000+00:00
3550,2012-02-07T12:02:07.110Z,47.1661667,-123.8,12.429,1.91,md,16.0,169.0,0.053,0.36,uw,uw60394126,2016-07-22T18:07:53.250Z,"11 km N of Aberdeen Gardens, Washington",earthquake,0.92,1.73,0.348,9.0,reviewed,uw,uw,2012-02-07 12:02:07.110000+00:00
3551,2012-02-07T11:52:27.350Z,47.5953333,-123.0101667,17.151,0.03,md,5.0,115.0,0.06124,0.1,uw,uw60394121,2016-07-22T18:07:52.960Z,"12 km SW of Brinnon, Washington",earthquake,0.64,0.97,0.068,4.0,reviewed,uw,uw,2012-02-07 11:52:27.350000+00:00
3552,2012-02-07T04:16:07.380Z,42.984,-126.362,10.0,3.2,ml,53.0,193.0,,1.23,us,usp000jemg,2016-07-22T18:07:51.790Z,"154 km W of Port Orford, Oregon",earthquake,,,,,reviewed,us,us,2012-02-07 04:16:07.380000+00:00
3553,2012-02-06T08:17:14.190Z,43.4878333,-126.2983333,4.869,2.4,md,20.0,293.0,1.758,0.73,uw,uw60393901,2016-07-22T18:07:50.250Z,"158 km WNW of Bandon, Oregon",earthquake,10.02,31.61,0.019,3.0,reviewed,uw,uw,2012-02-06 08:17:14.190000+00:00
3554,2012-02-06T00:03:02.510Z,40.1413333,-123.8378333,20.248,1.44,md,13.0,82.0,0.0973,0.07,nc,nc71725135,2017-01-27T01:37:53.342Z,"2 km NNW of Redway, California",earthquake,0.3,0.51,0.178,7.0,reviewed,nc,nc,2012-02-06 00:03:02.510000+00:00
3555,2012-02-04T20:08:57.710Z,48.939,-127.64,14.3,4.8,mwr,143.0,143.3,,1.35,us,usp000jegf,2014-11-07T01:46:57.915Z,"128 km WSW of Tofino, Canada",earthquake,,8.3,,,reviewed,us,pgc,2012-02-04 20:08:57.710000+00:00
3556,2012-02-04T20:05:31.710Z,48.887,-127.906,14.6,5.6,mww,486.0,70.7,,0.96,us,usp000jege,2022-08-09T03:02:09.409Z,"149 km WSW of Tofino, Canada",earthquake,,3.4,,,reviewed,us,us,2012-02-04 20:05:31.710000+00:00
3557,2012-02-04T19:34:31.010Z,43.222,-126.459,10.0,4.3,mb,198.0,182.3,,1.24,us,usp000jega,2022-08-09T08:44:42.261Z,"166 km W of Langlois, Oregon",earthquake,,,,39.0,reviewed,us,us,2012-02-04 19:34:31.010000+00:00
3558,2012-02-04T19:08:14.740Z,42.845,-127.997,10.0,2.6,md,17.0,287.2,,1.39,us,usp000jeg6,2016-07-22T18:07:46.900Z,"286 km W of Port Orford, Oregon",earthquake,,,,,reviewed,us,sea,2012-02-04 19:08:14.740000+00:00
3559,2012-02-04T17:38:02.830Z,47.7106667,-123.8745,5.798,0.56,md,11.0,98.0,0.1556,0.08,uw,uw60393631,2016-07-22T18:07:46.640Z,"27 km N of Amanda Park, Washington",earthquake,0.28,2.24,0.152,4.0,reviewed,uw,uw,2012-02-04 17:38:02.830000+00:00
3560,2012-02-03T09:53:56.730Z,42.0688333,-124.298,-0.793,0.98,md,6.0,253.0,0.1531,0.18,uw,uw60393226,2016-07-22T18:07:43.900Z,"2 km NNW of Brookings, Oregon",earthquake,3.28,2.34,0.016,3.0,reviewed,uw,uw,2012-02-03 09:53:56.730000+00:00
3561,2012-02-03T03:03:43.200Z,43.303,-126.764,10.0,4.0,mb,75.0,199.3,,0.88,us,usp000jed0,2016-07-22T18:07:43.600Z,"192 km W of Bandon, Oregon",earthquake,,,,5.0,reviewed,us,us,2012-02-03 03:03:43.200000+00:00
3562,2012-02-02T01:00:48.480Z,44.216,-128.417,10.0,4.0,mb,26.0,260.2,,1.21,us,usp000je9b,2014-11-07T01:46:55.651Z,off the coast of Oregon,earthquake,,,,19.0,reviewed,us,us,2012-02-02 01:00:48.480000+00:00
3563,2012-02-02T00:06:42.350Z,43.365,-126.929,10.0,2.6,md,7.0,222.9,,0.35,us,usp000je97,2014-11-07T01:46:55.607Z,"206 km W of Bandon, Oregon",earthquake,,,,,reviewed,us,sea,2012-02-02 00:06:42.350000+00:00
3564,2012-01-31T12:57:18.380Z,40.239,-124.1478333,10.759,1.6,md,19.0,131.0,0.02162,0.15,nc,nc71721835,2017-01-27T00:36:45.420Z,near the coast of Northern California,earthquake,0.29,0.37,0.204,14.0,reviewed,nc,nc,2012-01-31 12:57:18.380000+00:00
3565,2012-01-31T08:33:57.100Z,40.7611667,-125.2606667,17.968,2.79,md,43.0,256.0,0.7577,0.26,nc,nc71721755,2017-01-27T00:35:09.751Z,off the coast of Northern California,earthquake,2.77,5.14,0.234,31.0,reviewed,nc,nc,2012-01-31 08:33:57.100000+00:00
3566,2012-01-30T21:49:27.320Z,48.6685,-123.0523333,14.681,0.29,md,6.0,162.0,0.146,0.08,uw,uw60392006,2016-07-22T18:07:38.280Z,"11 km NW of Orcas, Washington",earthquake,0.76,0.99,0.205,2.0,reviewed,uw,uw,2012-01-30 21:49:27.320000+00:00
3567,2012-01-29T20:46:36.080Z,40.372,-124.9268333,11.751,2.26,md,22.0,284.0,0.4613,0.29,nc,nc71720635,2017-01-27T00:15:34.646Z,"60 km WSW of Ferndale, California",earthquake,1.26,31.61,0.254,25.0,reviewed,nc,nc,2012-01-29 20:46:36.080000+00:00
3568,2012-01-29T04:47:08.630Z,40.4696667,-124.2445,23.632,2.4,md,18.0,98.0,0.07117,0.19,nc,nc71720255,2017-01-27T00:08:32.040Z,"11 km S of Ferndale, California",earthquake,0.69,0.89,0.196,24.0,reviewed,nc,nc,2012-01-29 04:47:08.630000+00:00
3569,2012-01-28T12:34:43.370Z,43.9168333,-126.9876667,4.892,2.16,md,11.0,311.0,2.133,0.39,uw,uw60391186,2016-07-22T18:07:33.890Z,"224 km WNW of Barview, Oregon",earthquake,22.54,31.61,0.068,4.0,reviewed,uw,uw,2012-01-28 12:34:43.370000+00:00
3570,2012-01-27T07:04:17.130Z,40.9678333,-124.053,16.97,2.48,md,14.0,170.0,0.1514,0.04,nc,nc71719045,2022-07-23T15:25:17.044Z,"1 km W of Fieldbrook, California",earthquake,0.34,0.31,0.136,26.0,reviewed,nc,nc,2012-01-27 07:04:17.130000+00:00
3571,2012-01-22T09:13:19.950Z,43.307,-126.726,10.0,3.3,ml,33.0,213.3,,1.21,us,usp000jdu8,2016-07-22T18:07:24.080Z,"189 km W of Bandon, Oregon",earthquake,,,,,reviewed,us,us,2012-01-22 09:13:19.950000+00:00
3572,2012-01-21T14:32:27.230Z,48.4103333,-123.483,41.749,2.18,md,25.0,61.0,0.1057,0.15,uw,uw60387646,2016-07-22T18:07:23.790Z,"2 km S of Colwood, Canada",earthquake,0.39,0.66,0.243,12.0,reviewed,uw,uw,2012-01-21 14:32:27.230000+00:00
3573,2012-01-21T01:30:27.430Z,48.2336667,-123.3663333,42.308,2.07,md,23.0,52.0,0.1825,0.16,uw,uw60387441,2016-07-22T18:07:22.640Z,Washington-British Columbia border region,earthquake,0.4,0.6,0.177,9.0,reviewed,uw,uw,2012-01-21 01:30:27.430000+00:00
3574,2012-01-19T18:47:49.480Z,47.974,-124.1255,27.468,1.41,md,14.0,95.0,0.08902,0.36,uw,uw60370997,2016-07-22T18:07:21.870Z,"19 km E of Forks, Washington",earthquake,0.92,1.62,0.119,4.0,reviewed,uw,uw,2012-01-19 18:47:49.480000+00:00
3575,2012-01-19T14:06:57.180Z,43.185,-126.207,10.0,4.0,mb,17.0,201.1,,1.1,us,usp000jdqk,2014-11-07T01:46:48.382Z,"145 km W of Langlois, Oregon",earthquake,,,,3.0,reviewed,us,us,2012-01-19 14:06:57.180000+00:00
3576,2012-01-19T00:24:23.530Z,40.2803333,-124.3335,18.353,2.32,md,7.0,253.0,0.03784,0.18,nc,nc71719986,2017-01-26T22:17:06.496Z,"29 km SW of Scotia, California",earthquake,1.04,0.56,0.028,4.0,reviewed,nc,nc,2012-01-19 00:24:23.530000+00:00
3577,2012-01-18T09:34:43.890Z,40.7426667,-123.917,25.773,2.55,md,16.0,98.0,0.1135,0.16,nc,nc71719556,2017-01-26T22:08:32.468Z,"16 km ESE of Indianola, California",earthquake,0.57,1.29,0.165,19.0,reviewed,nc,nc,2012-01-18 09:34:43.890000+00:00
3578,2012-01-17T09:55:00.520Z,40.528,-124.7825,23.579,4.28,mw,69.0,225.0,0.3432,0.17,nc,nc71718846,2022-08-06T08:53:19.834Z,"44 km W of Ferndale, California",earthquake,0.5,31.61,,9.0,reviewed,nc,nc,2012-01-17 09:55:00.520000+00:00
3579,2012-01-17T03:05:24.500Z,40.4143333,-124.319,27.699,2.39,md,17.0,171.0,0.06306,0.17,nc,nc71718681,2017-01-26T21:50:10.280Z,"18 km SSW of Ferndale, California",earthquake,0.67,0.44,0.268,31.0,reviewed,nc,nc,2012-01-17 03:05:24.500000+00:00
3580,2012-01-16T09:55:07.050Z,40.3028333,-124.422,9.691,1.97,md,13.0,252.0,0.1027,0.15,nc,nc71718216,2017-01-26T21:36:55.343Z,"33 km SSW of Ferndale, California",earthquake,0.58,0.41,0.169,9.0,reviewed,nc,nc,2012-01-16 09:55:07.050000+00:00
3581,2012-01-16T06:02:40.800Z,40.3845,-124.3281667,27.209,2.51,md,19.0,183.0,0.07117,0.17,nc,nc71718136,2017-01-26T21:34:42.480Z,"21 km SSW of Ferndale, California",earthquake,0.72,0.82,0.203,42.0,reviewed,nc,nc,2012-01-16 06:02:40.800000+00:00
3582,2012-01-16T03:17:29.530Z,40.3695,-124.4245,14.521,2.32,md,14.0,249.0,0.1171,0.15,nc,nc71718061,2017-01-26T21:32:26.777Z,"26 km SSW of Ferndale, California",earthquake,1.45,0.58,0.155,20.0,reviewed,nc,nc,2012-01-16 03:17:29.530000+00:00
3583,2012-01-14T23:06:45.600Z,45.8428333,-126.6381667,4.991,2.58,md,13.0,312.0,2.225,1.14,uw,uw60368732,2016-07-22T18:07:16.000Z,"207 km WSW of Ilwaco, Washington",earthquake,60.11,31.61,,1.0,reviewed,uw,uw,2012-01-14 23:06:45.600000+00:00
3584,2012-01-14T18:26:47.470Z,43.188,-126.5313333,4.821,2.31,md,14.0,312.0,2.154,0.51,uw,uw60368647,2016-07-22T18:07:15.230Z,"172 km W of Langlois, Oregon",earthquake,28.94,31.61,0.189,7.0,reviewed,uw,uw,2012-01-14 18:26:47.470000+00:00
3585,2012-01-14T17:58:26.020Z,43.397,-126.7781667,4.891,2.38,ml,11.0,327.0,2.239,1.92,uw,uw60368637,2016-07-22T18:07:14.930Z,"194 km W of Bandon, Oregon",earthquake,22.64,31.61,0.034,2.0,reviewed,uw,uw,2012-01-14 17:58:26.020000+00:00
3586,2012-01-14T14:08:10.380Z,40.3555,-124.34,23.577,1.36,md,3.0,317.0,0.05405,0.01,nc,nc71060109,2017-01-26T21:11:52.695Z,"24 km SW of Scotia, California",earthquake,2.37,0.72,,1.0,reviewed,nc,nc,2012-01-14 14:08:10.380000+00:00
3587,2012-01-13T06:04:39.120Z,41.98,-126.822,10.0,2.8,ml,23.0,205.1,,0.91,us,usp000jde5,2014-11-07T01:46:46.781Z,"203 km W of Pistol River, Oregon",earthquake,,,,,reviewed,us,us,2012-01-13 06:04:39.120000+00:00
3588,2012-01-12T08:24:49.950Z,40.7493333,-123.4441667,22.545,1.86,md,27.0,43.0,0.1928,0.16,nc,nc71715926,2017-01-26T20:45:57.367Z,"7 km SSE of Burnt Ranch, California",earthquake,0.34,0.7,0.304,17.0,reviewed,nc,nc,2012-01-12 08:24:49.950000+00:00
3589,2012-01-11T19:28:56.420Z,40.8051667,-123.95,23.131,2.46,md,21.0,70.0,0.06126,0.1,nc,nc71715571,2017-01-26T20:36:34.010Z,"9 km SSE of Blue Lake, California",earthquake,0.45,0.59,0.241,29.0,reviewed,nc,nc,2012-01-11 19:28:56.420000+00:00
3590,2012-01-11T14:25:12.990Z,42.4875,-123.1831667,43.194,1.27,md,10.0,109.0,0.1479,0.39,uw,uw60382066,2016-07-22T18:07:09.850Z,"5 km N of Rogue River, Oregon",earthquake,1.36,1.72,0.086,2.0,reviewed,uw,uw,2012-01-11 14:25:12.990000+00:00
3591,2012-01-11T09:05:50.390Z,40.3963333,-124.32,24.079,2.16,md,15.0,175.0,0.07928,0.11,nc,nc71715241,2017-01-26T20:29:43.422Z,"20 km SSW of Ferndale, California",earthquake,0.91,0.5,0.222,20.0,reviewed,nc,nc,2012-01-11 09:05:50.390000+00:00
3592,2012-01-11T07:33:53.050Z,40.441,-124.3566667,24.839,1.39,md,10.0,281.0,0.03784,0.1,nc,nc71715171,2017-01-26T20:28:19.329Z,"16 km SSW of Ferndale, California",earthquake,1.66,1.11,0.114,5.0,reviewed,nc,nc,2012-01-11 07:33:53.050000+00:00
3593,2012-01-11T06:45:47.290Z,40.4118333,-124.3343333,26.799,1.47,md,8.0,185.0,0.06396,0.16,nc,nc71715151,2017-01-26T20:27:47.910Z,"19 km SSW of Ferndale, California",earthquake,1.52,0.9,0.082,5.0,reviewed,nc,nc,2012-01-11 06:45:47.290000+00:00
3594,2012-01-11T04:12:23.730Z,40.4168333,-124.3263333,25.75,2.13,md,18.0,177.0,0.05946,0.08,nc,nc71715101,2017-01-26T20:26:30.310Z,"18 km SSW of Ferndale, California",earthquake,0.6,0.34,0.242,20.0,reviewed,nc,nc,2012-01-11 04:12:23.730000+00:00
3595,2012-01-11T04:09:52.280Z,40.429,-124.3535,26.329,3.18,ml,15.0,223.0,0.04865,0.12,nc,nc71715096,2022-08-06T08:49:21.077Z,"18 km SSW of Ferndale, California",earthquake,1.01,1.3,0.272,22.0,reviewed,nc,nc,2012-01-11 04:09:52.280000+00:00
3596,2012-01-08T13:14:25.370Z,40.7213333,-123.9048333,22.836,1.93,md,21.0,82.0,0.1351,0.13,nc,nc71708370,2017-01-26T19:46:47.554Z,"18 km SE of Indianola, California",earthquake,0.39,0.75,0.256,13.0,reviewed,nc,nc,2012-01-08 13:14:25.370000+00:00
3597,2012-01-08T12:42:33.400Z,40.2136667,-127.1765,23.092,3.21,ml,5.0,353.0,2.184,0.25,nc,nc71708350,2017-01-26T19:46:33.455Z,"250 km W of Ferndale, California",earthquake,14.15,31.61,0.125,4.0,reviewed,nc,nc,2012-01-08 12:42:33.400000+00:00
3598,2012-01-05T11:41:06.500Z,41.032,-127.178,5.0,3.2,md,50.0,205.4,,,us,usp000jd2r,2017-01-26T19:04:13.596Z,"251 km W of Ferndale, California",earthquake,,,,,reviewed,nc,nc,2012-01-05 11:41:06.500000+00:00
3599,2012-01-04T08:19:50.610Z,40.54,-124.0705,20.895,1.58,md,4.0,294.0,0.118,0.08,nc,nc71059829,2017-01-26T18:47:33.000Z,"2 km ESE of Hydesville, California",earthquake,2.09,1.8,,1.0,reviewed,nc,nc,2012-01-04 08:19:50.610000+00:00
3600,2012-01-04T06:56:27.660Z,48.4768333,-123.7148333,4.962,0.83,md,5.0,161.0,0.2466,0.05,uw,uw60378621,2016-07-22T18:06:59.830Z,"11 km N of Sooke, Canada",earthquake,0.37,31.61,,1.0,reviewed,uw,uw,2012-01-04 06:56:27.660000+00:00
3601,2012-01-03T20:29:13.460Z,43.43,-126.8965,5.681,2.56,md,16.0,304.0,2.31,2.13,uw,uw60378461,2016-07-22T18:06:58.980Z,"204 km W of Bandon, Oregon",earthquake,16.44,31.61,0.055,4.0,reviewed,uw,uw,2012-01-03 20:29:13.460000+00:00
3602,2012-01-02T07:23:00.720Z,47.5718333,-123.3858333,3.827,0.77,md,10.0,93.0,0.2042,0.21,uw,uw60377816,2016-07-22T18:06:57.320Z,"26 km NW of Hoodsport, Washington",earthquake,0.78,17.66,0.167,5.0,reviewed,uw,uw,2012-01-02 07:23:00.720000+00:00
3603,2012-01-02T07:02:46.080Z,40.287,-124.4276667,17.331,2.64,md,15.0,253.0,0.0991,0.21,nc,nc71704425,2017-01-26T18:08:02.722Z,"34 km SSW of Ferndale, California",earthquake,1.18,0.62,0.181,29.0,reviewed,nc,nc,2012-01-02 07:02:46.080000+00:00
3604,2011-12-31T23:40:15.270Z,46.2548333,-123.199,14.456,1.2,md,13.0,76.0,0.1662,0.13,uw,uw10833708,2016-07-22T18:06:55.670Z,"14 km ENE of East Cathlamet, Washington",earthquake,0.5,0.81,0.02,5.0,reviewed,uw,uw,2011-12-31 23:40:15.270000+00:00
3605,2011-12-27T18:07:37.670Z,40.316,-124.2493333,28.25,1.14,md,6.0,88.0,0.02703,0.07,nc,nc71701055,2017-01-26T00:45:45.938Z,"22 km SW of Scotia, California",earthquake,0.83,0.56,0.043,3.0,reviewed,nc,nc,2011-12-27 18:07:37.670000+00:00
3606,2011-12-25T01:52:50.220Z,48.1313333,-123.198,39.376,0.76,md,16.0,135.0,0.09897,0.17,uw,uw10833388,2016-07-22T18:06:45.920Z,"4 km NNW of Carlsborg, Washington",earthquake,0.5,0.86,0.044,4.0,reviewed,uw,uw,2011-12-25 01:52:50.220000+00:00
3607,2011-12-23T20:54:27.260Z,47.3156667,-123.4411667,8.323,0.7,md,7.0,90.0,0.06591,0.23,uw,uw10833348,2016-07-22T18:06:42.400Z,"21 km W of Skokomish, Washington",earthquake,1.019,1.39,0.03,4.0,reviewed,uw,uw,2011-12-23 20:54:27.260000+00:00
3608,2011-12-23T09:53:10.290Z,40.1018333,-123.7883333,19.839,2.01,md,29.0,86.0,0.118,0.15,nc,nc71698420,2017-01-25T23:51:33.860Z,"0 km ENE of Garberville, California",earthquake,0.3,0.36,0.112,26.0,reviewed,nc,nc,2011-12-23 09:53:10.290000+00:00
3609,2011-12-21T22:05:44.840Z,47.9138333,-123.0451667,41.888,1.01,md,7.0,88.0,0.1052,0.09,uw,uw10833138,2016-07-22T18:06:32.760Z,"12 km SSW of Blyn, Washington",earthquake,1.07,1.21,0.136,5.0,reviewed,uw,uw,2011-12-21 22:05:44.840000+00:00
3610,2011-12-20T16:06:45.840Z,44.14,-128.765,10.0,4.1,mb,79.0,191.8,,1.23,us,usp000jcek,2015-03-24T01:24:06.358Z,off the coast of Oregon,earthquake,,,,16.0,reviewed,us,us,2011-12-20 16:06:45.840000+00:00
3611,2011-12-19T07:43:39.290Z,42.4268333,-126.8601667,8.99,0.0,md,27.0,293.0,,0.64,uw,uw10832818,2016-07-22T18:06:21.240Z,"197 km W of Port Orford, Oregon",earthquake,5.49,31.61,0.04,0.0,reviewed,uw,uw,2011-12-19 07:43:39.290000+00:00
3612,2011-12-13T01:52:18.610Z,47.597,-123.0533333,47.437,1.23,md,19.0,72.0,0.06695,0.11,uw,uw10831838,2016-07-22T18:05:49.520Z,"14 km SW of Brinnon, Washington",earthquake,0.32,0.53,0.426,7.0,reviewed,uw,uw,2011-12-13 01:52:18.610000+00:00
3613,2011-12-12T11:32:36.620Z,48.197,-129.239,10.0,3.9,mb,21.0,184.8,,1.42,us,usp000jc40,2014-11-07T01:46:33.342Z,"267 km WSW of Tofino, Canada",earthquake,,,,5.0,reviewed,us,us,2011-12-12 11:32:36.620000+00:00
3614,2011-12-08T18:34:10.750Z,43.394,-126.84,10.0,4.3,mb,127.0,182.9,,0.97,us,usp000jbz4,2016-07-22T18:05:34.860Z,"199 km W of Bandon, Oregon",earthquake,,,,14.0,reviewed,us,us,2011-12-08 18:34:10.750000+00:00
3615,2011-12-04T15:56:45.490Z,42.776,-127.838,10.0,3.5,ml,62.0,247.0,,0.94,us,usp000jbts,2014-11-07T01:46:31.024Z,"273 km W of Port Orford, Oregon",earthquake,,,,,reviewed,us,us,2011-12-04 15:56:45.490000+00:00
3616,2011-12-03T05:12:49.470Z,44.082,-128.743,10.0,3.5,ml,33.0,242.0,,1.02,us,usp000jbrx,2014-11-07T01:46:30.346Z,off the coast of Oregon,earthquake,,,,,reviewed,us,us,2011-12-03 05:12:49.470000+00:00
3617,2011-11-25T16:04:38.120Z,40.4348333,-124.2986667,21.92,1.44,md,14.0,141.0,0.05045,0.07,nc,nc71686931,2017-01-25T16:23:47.466Z,"15 km S of Ferndale, California",earthquake,0.67,0.3,0.116,6.0,reviewed,nc,nc,2011-11-25 16:04:38.120000+00:00
3618,2011-11-22T09:07:04.870Z,40.5613333,-124.1235,12.581,2.12,md,9.0,167.0,0.1441,0.07,nc,nc71680185,2017-01-25T15:47:15.154Z,"2 km NW of Hydesville, California",earthquake,0.55,0.94,0.138,11.0,reviewed,nc,nc,2011-11-22 09:07:04.870000+00:00
3619,2011-11-22T06:50:13.970Z,40.552,-124.0696667,18.741,1.99,md,16.0,116.0,0.1288,0.09,nc,nc71680155,2017-01-25T15:46:31.759Z,"2 km ENE of Hydesville, California",earthquake,0.57,0.46,0.126,11.0,reviewed,nc,nc,2011-11-22 06:50:13.970000+00:00
3620,2011-11-22T06:40:10.770Z,40.3018333,-124.3548333,10.211,2.06,md,13.0,218.0,0.05766,0.17,nc,nc71680150,2017-01-25T15:46:18.421Z,"29 km SW of Scotia, California",earthquake,1.67,0.62,0.205,10.0,reviewed,nc,nc,2011-11-22 06:40:10.770000+00:00
3621,2011-11-22T02:49:08.460Z,41.0088333,-124.4765,16.703,2.67,md,42.0,218.0,0.373,0.23,nc,nc71680065,2017-01-25T15:44:30.010Z,"28 km WSW of Trinidad, California",earthquake,0.91,0.82,0.147,33.0,reviewed,nc,nc,2011-11-22 02:49:08.460000+00:00
3622,2011-11-22T01:02:22.090Z,42.165,-127.078,10.0,4.1,mb,34.0,203.9,,1.31,us,usp000jb84,2014-11-07T01:46:23.659Z,"220 km W of Gold Beach, Oregon",earthquake,,,,7.0,reviewed,us,us,2011-11-22 01:02:22.090000+00:00
3623,2011-11-16T20:10:55.010Z,48.7288333,-124.9953333,9.408,0.0,md,8.0,154.0,0.3351,0.22,uw,uw10830998,2016-07-22T18:03:45.870Z,"46 km ESE of Ucluelet, Canada",earthquake,0.057,0.6,0.03,0.0,reviewed,uw,uw,2011-11-16 20:10:55.010000+00:00
3624,2011-11-11T22:11:45.330Z,40.3166667,-124.4215,7.411,2.1,md,14.0,253.0,0.1045,0.08,nc,nc71679881,2017-01-25T14:03:26.547Z,"31 km SSW of Ferndale, California",earthquake,0.63,0.49,0.179,17.0,reviewed,nc,nc,2011-11-11 22:11:45.330000+00:00
3625,2011-11-11T20:20:08.620Z,40.3121667,-124.4371667,8.821,1.9,md,14.0,256.0,0.1171,0.18,nc,nc71679826,2017-01-25T14:02:30.346Z,"32 km SSW of Ferndale, California",earthquake,0.69,0.71,0.148,7.0,reviewed,nc,nc,2011-11-11 20:20:08.620000+00:00
3626,2011-11-11T05:53:11.980Z,40.4158333,-124.021,19.626,1.59,md,17.0,76.0,0.02793,0.17,nc,nc71679501,2017-01-25T13:57:09.650Z,"6 km WNW of Redcrest, California",earthquake,0.42,0.91,0.158,10.0,reviewed,nc,nc,2011-11-11 05:53:11.980000+00:00
3627,2011-11-09T16:37:16.870Z,40.517,-124.3825,16.999,1.55,md,8.0,233.0,0.05405,0.04,nc,nc71678496,2017-01-25T13:44:06.346Z,"12 km WSW of Ferndale, California",earthquake,2.59,0.88,0.084,6.0,reviewed,nc,nc,2011-11-09 16:37:16.870000+00:00
3628,2011-11-09T03:35:02.890Z,43.336,-126.91,10.0,3.1,ml,63.0,191.0,,0.97,us,usp000jam2,2014-11-07T01:46:19.537Z,"204 km W of Bandon, Oregon",earthquake,,,,,reviewed,us,us,2011-11-09 03:35:02.890000+00:00
3629,2011-11-08T03:19:13.650Z,48.3036667,-124.4185,-0.237,0.1,md,3.0,234.0,0.102,0.11,uw,uw10829488,2016-07-22T18:02:20.530Z,"9 km WNW of Sekiu, Washington",earthquake,0.067,0.13,0.02,1.0,reviewed,uw,uw,2011-11-08 03:19:13.650000+00:00
3630,2011-11-04T20:21:29.300Z,48.0653333,-123.5121667,-0.62,1.3,md,8.0,251.0,0.00831,0.36,uw,uw10828328,2016-07-22T18:02:01.550Z,"8 km SW of Port Angeles, Washington",earthquake,0.13,0.09,0.02,4.0,reviewed,uw,uw,2011-11-04 20:21:29.300000+00:00
3631,2011-11-03T16:52:22.610Z,46.7253333,-123.5393333,42.887,0.78,md,7.0,132.0,0.1062,0.1,uw,uw10828038,2016-07-22T18:01:56.470Z,"11 km ENE of Willapa, Washington",earthquake,0.88,0.71,0.004,2.0,reviewed,uw,uw,2011-11-03 16:52:22.610000+00:00
3632,2011-10-25T09:31:03.580Z,42.2031667,-124.5131667,20.838,2.18,md,7.0,284.0,0.2136,0.1,uw,uw10832918,2016-07-22T18:01:20.290Z,"12 km SW of Pistol River, Oregon",earthquake,1.32,0.43,0.09,5.0,reviewed,uw,uw,2011-10-25 09:31:03.580000+00:00
3633,2011-10-23T20:28:40.960Z,43.068,-124.6933333,24.184,1.73,md,8.0,267.0,0.3283,0.11,uw,uw10832653,2016-07-22T18:01:00.850Z,"23 km WSW of Bandon, Oregon",earthquake,0.85,0.94,0.092,5.0,reviewed,uw,uw,2011-10-23 20:28:40.960000+00:00
3634,2011-10-23T17:40:44.110Z,40.078,-123.7126667,20.756,1.65,md,16.0,87.0,0.1243,0.1,nc,nc71669241,2017-01-25T11:19:02.164Z,"6 km E of Benbow, California",earthquake,0.3,0.35,0.249,10.0,reviewed,nc,nc,2011-10-23 17:40:44.110000+00:00
3635,2011-10-19T15:25:40.070Z,48.1201667,-123.4715,-0.248,0.8,md,4.0,358.0,0.06429,0.04,uw,uw10831768,2016-07-22T18:00:40.670Z,"3 km W of Port Angeles, Washington",earthquake,0.272,0.02,0.03,3.0,reviewed,uw,uw,2011-10-19 15:25:40.070000+00:00
3636,2011-10-19T13:19:06.820Z,47.4821667,-123.0435,15.567,1.2,md,6.0,151.0,0.06108,0.03,uw,uw10831758,2016-07-22T18:00:40.340Z,"11 km NE of Hoodsport, Washington",earthquake,,0.03,0.02,3.0,reviewed,uw,uw,2011-10-19 13:19:06.820000+00:00
3637,2011-10-15T11:28:06.370Z,44.043,-128.32,10.0,4.1,mb,24.0,221.2,,1.0,us,usp000j9cg,2014-11-07T01:46:06.881Z,off the coast of Oregon,earthquake,,,,5.0,reviewed,us,us,2011-10-15 11:28:06.370000+00:00
3638,2011-10-14T02:44:51.910Z,40.402,-124.2788333,23.996,1.16,md,4.0,251.0,0.1342,0.05,nc,nc71056409,2017-01-25T09:56:13.377Z,"17 km WSW of Scotia, California",earthquake,1.76,2.17,,1.0,reviewed,nc,nc,2011-10-14 02:44:51.910000+00:00
3639,2011-10-13T04:14:00.510Z,43.462,-127.135,20.6,5.6,mwc,471.0,43.1,,1.09,us,usp000j99k,2022-08-09T03:03:04.996Z,"224 km W of Bandon, Oregon",earthquake,,5.2,,,reviewed,us,gcmt,2011-10-13 04:14:00.510000+00:00
3640,2011-10-11T21:45:56.010Z,40.6493333,-124.0235,19.446,1.6,md,17.0,147.0,0.1685,0.23,nc,nc71662171,2017-01-25T09:38:35.847Z,"12 km ENE of Fortuna, California",earthquake,0.69,1.01,0.19,9.0,reviewed,nc,nc,2011-10-11 21:45:56.010000+00:00
